m1 = 3239
m2 = 2704
m1 = 3721
m1 = 3102
m1 = 3420
m1 = 3434
m1 = 3844
m1 = 3043
m1 = 3506
m1 = 1521
m1 = 3721
m1 = 3078
m2 = 8836
m1 = 3634
m2 = 2989
m1 = 3475
m2 = 5476
m1 = 3324
m1 =  676
m1 =  576
m2 = 5041
m2 = 3111
m1 =21149
m1 = 3150
m2 = 5776
m2 = 3149
m2 = 5329
m2 = 3182
m1 = 3141
m1 = 2601
m2 = 6561
m1 = 2809
m1 = 3136
m1 =  625
m1 = 2916
m1 = 3249
m1 = 2809
m1 = 3600
m1 =24553
m2 = 6889
m2 = 3364
m1 =23167
m1 = 3909
m1 =22998
m1 = 4550
m1 = 4225
m1 =20489
m1 = 4225
m1 = 3969
m2 = 3025
m2 = 1228
m1 = 4225
m1 =  576
m1 =11025
m1 = 4096
m1 = 3595
m1 =20718
m1 = 3844
m1 = 3600
m1 = 4096
m1 = 3481
m2 =  918
m1 = 3844
m1 = 3481
m2 =11236
m1 =18931
m1 = 3844
m1 = 3249
m2 =11025
m1 =10919
m1 = 3600
m2 =11881
m2 = 1044
m1 = 3721
m1 =  729
m1 =  676
m2 =11664
m2 =10609
m2 = 2809
m2 = 1101
m1 =11784
m1 = 3600
m2 =11236
m2 =  846
m1 = 3721
m2 =13682
m2 =12091
m2 = 5776
m2 =  992
m1 =  729
m2 = 1093
m1 =  625
m2 = 3600
m1 = 3481
m1 = 3233
m1 =  841
m2 =41209
m1 =10633
m1 = 3239
m2 =45369
m2 =  748
m1 = 3481
m1 = 3120
m2 =38025
m2 =19044
m1 = 3481
m1 = 3241
m2 =12769
m1 = 3600
m1 = 3229
m2 =101124
m1 = 3600
m1 = 3131
m2 =56644
m1 = 3120
m2 =100489
m2 =68644
m2 = 3055
m2 = 1100
m1 = 3600
m1 = 3342
m1 = 3337
m1 = 3363
m2 =104974
m2 = 3595
m1 = 2923
m1 = 3121
m2 =104325
m2 = 3713
m2 = 3191
m2 =  930
m1 =10667
m1 = 2840
m1 = 3134
m2 =  808
m1 = 2922
m1 = 3134
m2 = 4096
m2 = 3721
m2 = 3117
m2 = 1090
m1 = 2684
m1 = 3136
m1 = 3337
m2 = 3224
m1 = 3249
m2 = 3240
m1 = 3268
m1 = 3025
m2 = 3362
m1 = 2962
m1 = 3135
m1 = 3297
m1 = 3249
m2 =  860
m1 = 3101
m1 = 3364
m1 = 2916
m2 = 2500
m1 = 3502
m1 = 3364
m1 = 3359
m1 = 3186
m1 = 3247
m2 =51076
m1 = 3600
m1 = 3249
m2 =52441
m1 = 3478
m1 = 3249
m1 = 7569
m1 = 3321
m1 = 3136
m1 =  676
m2 =53824
m1 = 3339
m1 = 3136
m2 =44100
m2 = 3129
m1 = 9498
m1 = 3552
m1 = 3132
m2 = 3215
m1 = 3798
m1 = 3249
m1 = 3136
m2 = 3241
m1 = 3545
m1 = 3249
m2 = 3600
m2 = 3362
m1 = 3449
m1 = 3022
m1 =  784
m2 = 3481
m2 = 3132
m1 = 3481
m1 = 3021
m2 = 3074
m1 = 7953
m1 = 3600
m1 = 3249
m2 = 3246
m1 =10902
m1 = 3134
m2 = 3364
m2 = 3359
m1 = 3600
m1 = 3136
m2 = 3121
m1 = 3136
m2 = 3481
m2 = 3013
m1 = 3025
m2 = 4225
m2 = 3600
m2 = 3229
m1 = 3361
m1 = 3249
m2 = 3099
m2 =  870
m1 = 3134
m1 = 3024
m2 = 3241
m1 = 8873
m1 = 3136
m1 = 3136
m2 = 3721
m2 = 3364
m2 = 3114
m1 = 8661
m1 = 3023
m1 = 1024
m2 = 3242
m1 = 2916
m2 = 3481
m2 = 3227
m1 = 3469
m1 = 3238
m1 = 3472
m1 = 3136
m1 = 9633
m1 = 3467
m1 = 3025
m1 = 3600
m1 = 3136
m1 = 3470
m1 = 3247
m2 = 3025
m2 = 1153
m1 = 3129
m2 = 3087
m1 = 3130
m2 = 3206
m1 = 3232
m2 =55225
m2 = 3211
m2 =82847
m2 = 3600
m2 = 3331
m2 =  970
m1 = 3249
m1 =  784
m2 =76724
m2 = 3110
m1 = 3363
m2 = 3225
m2 = 1068
m1 = 3136
m2 = 3185
m2 = 3969
m2 = 3600
m2 = 3224
m2 =  873
m1 = 3591
m1 = 3481
m2 =  968
m1 = 3600
m2 =14161
m1 = 3600
m1 = 3364
m2 =  915
m1 = 3721
m1 = 3969
m2 =13924
m1 = 3721
m2 =12544
m2 = 4096
m1 = 3600
m1 =  784
m2 =11881
m1 =12938
m1 = 3721
m1 = 3249
m1 =12543
m1 = 3844
m2 =  813
m1 =12992
m1 = 3721
m1 = 3600
m1 = 3362
m1 = 3721
m2 = 9604
m1 = 3720
m1 = 3352
m1 =  676
m1 = 3600
m1 =17030
m1 =18924
m2 = 1028
m1 =18714
m2 =  896
m2 =  905
m2 = 1002
m1 = 2809
m2 = 1078
m2 = 1144
m1 = 3589
m1 = 3592
m2 = 1337
m1 = 3241
m2 = 1016
m1 = 3600
m1 = 3844
m2 =  784
m2 = 8649
m1 = 3246
m1 = 3600
m2 =24964
m1 = 3060
m1 = 3249
m1 = 3481
m1 = 3364
m1 = 3600
m1 = 3364
m1 = 3481
m1 = 3343
m1 = 3249
m1 = 3600
m1 = 3136
m1 =  676
m1 = 3497
m1 = 3364
m1 = 3364
m1 = 3032
m2 = 3136
m1 = 3249
m1 = 2704
m2 = 3136
m1 = 3136
m1 = 3540
m1 = 3481
m1 = 3359
m2 = 2916
m1 = 3360
m1 = 3249
m2 = 2209
m1 = 3364
m1 = 3249
m2 = 2916
m2 =  900
m1 = 3356
m2 = 2809
m1 = 3358
m1 = 3239
m1 = 3481
m2 = 4356
m1 = 3479
m2 = 6400
m2 = 3364
m1 = 3243
m2 = 5476
m2 = 3249
m2 = 2809
m1 = 3247
m2 = 3969
m2 = 2916
m1 = 3364
m2 = 3481
m1 = 3481
m1 = 3249
m2 = 4624
m1 = 3364
m1 = 3249
m1 = 3364
m1 = 3136
m1 = 3481
m1 = 3481
m1 = 3481
